"trt","Date","Moisture"
"cntl",2023-02-25,0.16994
"cntl",2023-02-26,0.174381666666667
"cntl",2023-02-27,0.178626666666667
"cntl",2023-02-28,0.18141
"cntl",2023-03-01,0.174936666666667
"cntl",2023-03-02,0.172598333333333
"cntl",2023-03-03,0.176606666666667
"cntl",2023-03-04,0.176153333333333
"cntl",2023-03-05,0.173605
"cntl",2023-03-06,0.17743
"cntl",2023-03-07,0.18377
"cntl",2023-03-08,0.187031666666667
"cntl",2023-03-09,0.184156666666667
"cntl",2023-03-10,0.18738
"cntl",2023-03-11,0.190318333333333
"cntl",2023-03-12,0.191523333333333
"cntl",2023-03-13,0.190608333333333
"cntl",2023-03-14,0.196728040540541
"cntl",2023-03-15,0.199209897610922
"cntl",2023-03-16,0.189985
"cntl",2023-03-17,0.196628333333333
"cntl",2023-03-18,0.193906666666667
"cntl",2023-03-19,0.191944816053512
"cntl",2023-03-20,0.19650084317032
"cntl",2023-03-21,0.197799660441426
"cntl",2023-03-22,0.188403333333333
"cntl",2023-03-23,0.197885714285714
"cntl",2023-03-24,0.202112984822934
"cntl",2023-03-25,0.19813
"cntl",2023-03-26,0.19852754590985
"cntl",2023-03-27,0.202211666666667
"cntl",2023-03-28,0.203323333333333
"cntl",2023-03-29,0.1987
"cntl",2023-03-30,0.209988074957411
"cntl",2023-03-31,0.194612687813022
"cntl",2023-04-01,0.20765306122449
"cntl",2023-04-02,0.209405821917808
"cntl",2023-04-03,0.21192082616179
"cntl",2023-04-04,0.196751666666667
"cntl",2023-04-05,0.198968333333333
"cntl",2023-04-06,0.206863333333333
"cntl",2023-04-07,0.234074198988196
"cntl",2023-04-08,0.253354344122658
"cntl",2023-04-09,0.253309401709402
"cntl",2023-04-10,0.262371527777778
"cntl",2023-04-11,0.262253472222222
"cntl",2023-04-12,0.261543402777778
"cntl",2023-04-13,0.260958333333333
"cntl",2023-04-14,0.260722222222222
"cntl",2023-04-15,0.259659722222222
"cntl",2023-04-16,0.258190972222222
"cntl",2023-04-17,0.258300347222222
"cntl",2023-04-18,0.2579375
"cntl",2023-04-19,0.256576530612245
"cntl",2023-04-20,0.255775
"cntl",2023-04-21,0.255016666666667
"cntl",2023-04-22,0.256028333333333
"cntl",2023-04-23,0.25578
"cntl",2023-04-24,0.255746666666667
"cntl",2023-04-25,0.2849
"cntl",2023-04-26,0.315875
"cntl",2023-04-27,0.299291666666667
"cntl",2023-04-28,0.29342
"cntl",2023-04-29,0.290383333333333
"cntl",2023-04-30,0.288193333333333
"cntl",2023-05-01,0.286195
"cntl",2023-05-02,0.284055
"cntl",2023-05-03,0.282233333333333
"cntl",2023-05-04,0.280646666666667
"cntl",2023-05-05,0.281481666666667
"cntl",2023-05-06,0.280023333333333
"cntl",2023-05-07,0.277963333333333
"cntl",2023-05-08,0.276358333333333
"cntl",2023-05-09,0.275468333333333
"cntl",2023-05-10,0.28078
"cntl",2023-05-11,0.30347
"cntl",2023-05-12,0.352451666666667
"cntl",2023-05-13,0.326361666666667
"cntl",2023-05-14,0.315271666666667
"cntl",2023-05-15,0.31138
"cntl",2023-05-16,0.30787
"cntl",2023-05-17,0.305493333333333
"cntl",2023-05-18,0.303438333333333
"cntl",2023-05-19,0.305475
"cntl",2023-05-20,0.302195
"cntl",2023-05-21,0.298495
"cntl",2023-05-22,0.294196666666667
"cntl",2023-05-23,0.289378333333333
"cntl",2023-05-24,0.285748333333333
"cntl",2023-05-25,0.282106666666667
"cntl",2023-05-26,0.276916666666667
"cntl",2023-05-27,0.272505
"cntl",2023-05-28,0.27003
"cntl",2023-05-29,0.265736666666667
"cntl",2023-05-30,0.258661666666667
"cntl",2023-05-31,0.249883333333333
"cntl",2023-06-01,0.245633333333333
"cntl",2023-06-02,0.267418333333333
"cntl",2023-06-03,0.313468333333333
"cntl",2023-06-04,0.318871666666667
"cntl",2023-06-05,0.31209
"cntl",2023-06-06,0.30392
"cntl",2023-06-07,0.298823333333333
"cntl",2023-06-08,0.297196666666667
"cntl",2023-06-09,0.296788333333333
"cntl",2023-06-10,0.296673333333333
"cntl",2023-06-11,0.293046666666667
"cntl",2023-06-12,0.317133333333333
"cntl",2023-06-13,0.34692
"cntl",2023-06-14,0.325885
"cntl",2023-06-15,0.314593333333333
"cntl",2023-06-16,0.308713333333333
"cntl",2023-06-17,0.30326
"cntl",2023-06-18,0.295571666666667
"cntl",2023-06-19,0.282278333333333
"cntl",2023-06-20,0.266266666666667
"cntl",2023-06-21,0.25317
"cntl",2023-06-22,0.243035775127768
"cntl",2023-06-23,0.240836805555556
"cntl",2023-06-24,0.226482638888889
"cntl",2023-06-25,0.213324652777778
"cntl",2023-06-26,0.204220486111111
"cntl",2023-06-27,0.1965625
"cntl",2023-06-28,0.188831597222222
"cntl",2023-06-29,0.186335069444444
"cntl",2023-06-30,0.230793402777778
"cntl",2023-07-01,0.225680555555556
"cntl",2023-07-02,0.211262152777778
"cntl",2023-07-03,0.197098958333333
"cntl",2023-07-04,0.203180555555556
"cntl",2023-07-05,0.253970486111111
"cntl",2023-07-06,0.248235500878735
"cntl",2023-07-07,0.239704710144928
"cntl",2023-07-08,0.250461956521739
"cntl",2023-07-09,0.277099637681159
"cntl",2023-07-10,0.260974637681159
"cntl",2023-07-11,0.240393115942029
"cntl",2023-07-12,0.216264492753623
"cntl",2023-07-13,0.200536231884058
"cntl",2023-07-14,0.190320652173913
"cntl",2023-07-15,0.185958333333333
"cntl",2023-07-16,0.181704710144928
"cntl",2023-07-17,0.177101449275362
"cntl",2023-07-18,0.173001811594203
"cntl",2023-07-19,0.171275362318841
"cntl",2023-07-20,0.240255434782609
"cntl",2023-07-21,0.343304347826087
"cntl",2023-07-22,0.317902173913043
"cntl",2023-07-23,0.302885869565217
"cntl",2023-07-24,0.288233695652174
"cntl",2023-07-25,0.272519927536232
"cntl",2023-07-26,0.257914855072464
"cntl",2023-07-27,0.249951086956522
"cntl",2023-07-28,0.24369384057971
"cntl",2023-07-29,0.236599637681159
"cntl",2023-07-30,0.228291666666667
"cntl",2023-07-31,0.234007246376812
"cntl",2023-08-01,0.352692028985507
"cntl",2023-08-02,0.336610507246377
"cntl",2023-08-03,0.371721014492754
"cntl",2023-08-04,0.354050724637681
"cntl",2023-08-05,0.334228260869565
"cntl",2023-08-06,0.321996376811594
"cntl",2023-08-07,0.332840579710145
"cntl",2023-08-08,0.351916666666667
"cntl",2023-08-09,0.347036231884058
"cntl",2023-08-10,0.332128623188406
"cntl",2023-08-11,0.320449378330373
"cntl",2023-08-12,0.310501736111111
"cntl",2023-08-13,0.301895833333333
"cntl",2023-08-14,0.292973958333333
"cntl",2023-08-15,0.280300347222222
"cntl",2023-08-16,0.263807291666667
"cntl",2023-08-17,0.254104166666667
"cntl",2023-10-01,0.157306666666667
"cntl",2023-10-02,0.158148333333333
"cntl",2023-10-03,0.164988333333333
"cntl",2023-10-04,0.163938333333333
"cntl",2023-10-05,0.163973333333333
"cntl",2023-10-06,0.163098333333333
"cntl",2023-10-07,0.161716666666667
"cntl",2023-10-08,0.161716666666667
"cntl",2023-10-09,0.161546666666667
"cntl",2023-10-10,0.161071666666667
"cntl",2023-10-11,0.162051666666667
"cntl",2023-10-12,0.164823333333333
"cntl",2023-10-13,0.164343333333333
"cntl",2023-10-14,0.161266666666667
"cntl",2023-10-15,0.161256666666667
"cntl",2023-10-16,0.161468333333333
"cntl",2023-10-17,0.161851666666667
"cntl",2023-10-18,0.161763333333333
"cntl",2023-10-19,0.161541666666667
"cntl",2023-10-20,0.16137
"cntl",2023-10-21,0.160961666666667
"cntl",2023-10-22,0.15999
"cntl",2023-10-23,0.15953
"cntl",2023-10-24,0.157858333333333
"cntl",2023-10-25,0.156838655462185
"cntl",2023-10-26,0.15816
"cntl",2023-10-27,0.153043177892919
"cntl",2023-10-28,0.152060763888889
"cntl",2023-10-29,0.151989583333333
"cntl",2023-10-30,0.15121875
"cntl",2023-10-31,0.150734375
"cntl",2023-11-01,0.151317708333333
"cntl",2023-11-02,0.151592013888889
"cntl",2023-11-03,0.153027777777778
"cntl",2023-11-04,0.153442708333333
"cntl",2023-11-05,0.153420138888889
"cntl",2023-11-06,0.153041666666667
"cntl",2023-11-07,0.152762152777778
"cntl",2023-11-08,0.153348958333333
"cntl",2023-11-09,0.15021875
"cntl",2023-11-10,0.149171875
"cntl",2023-11-11,0.148946180555556
"cntl",2023-11-12,0.14965625
"cntl",2023-11-13,0.149196180555556
"cntl",2023-11-14,0.149791666666667
"cntl",2023-11-15,0.149567708333333
"cntl",2023-11-16,0.149482638888889
"cntl",2023-11-17,0.149315972222222
"cntl",2023-11-18,0.148977430555556
"cntl",2023-11-19,0.149203125
"cntl",2023-11-20,0.148574652777778
"cntl",2023-11-21,0.147677083333333
"cntl",2023-11-22,0.147911458333333
"cntl",2023-11-23,0.146923611111111
"cntl",2023-11-24,0.147133680555556
"cntl",2023-11-25,0.147579861111111
"cntl",2023-11-26,0.148241319444444
"cntl",2023-11-27,0.148897569444444
"cntl",2023-11-28,0.150182291666667
"cntl",2023-11-29,0.149645833333333
"cntl",2023-11-30,0.148453125
"cntl",2023-12-01,0.147689236111111
"cntl",2023-12-02,0.143998272884283
"cntl",2023-12-03,0.146982638888889
"cntl",2023-12-04,0.152772569444444
"cntl",2023-12-05,0.159538194444444
"cntl",2023-12-06,0.161809027777778
"cntl",2023-12-07,0.16103125
"cntl",2023-12-08,0.158711805555556
"cntl",2023-12-09,0.153712802768166
"cntl",2023-12-10,0.142153716216216
"cntl",2023-12-11,0.157119791666667
"cntl",2023-12-12,0.159213541666667
"cntl",2023-12-13,0.159677083333333
"cntl",2023-12-14,0.161213541666667
"cntl",2023-12-15,0.161213541666667
"cntl",2023-12-16,0.159963541666667
"cntl",2023-12-17,0.160513888888889
"cntl",2023-12-18,0.158592013888889
"cntl",2023-12-19,0.161895833333333
"cntl",2023-12-20,0.163314236111111
"cntl",2023-12-21,0.163449652777778
"cntl",2023-12-22,0.162895833333333
"cntl",2023-12-23,0.163241319444444
"cntl",2023-12-24,0.162831597222222
"cntl",2023-12-25,0.157104166666667
"cntl",2023-12-26,0.155385416666667
"cntl",2023-12-27,0.156836805555556
"cntl",2023-12-28,0.156336805555556
"cntl",2023-12-29,0.156364583333333
"cntl",2023-12-30,0.157553819444444
"cntl",2023-12-31,0.1575
"cntl",2024-01-01,0.156807291666667
"cntl",2024-01-02,0.157303819444444
"cntl",2024-01-03,0.155447916666667
"cntl",2024-01-04,0.154803819444444
"cntl",2024-01-05,0.154439236111111
"cntl",2024-01-06,0.154289930555556
"cntl",2024-01-07,0.153168402777778
"cntl",2024-01-08,0.152418402777778
"cntl",2024-01-09,0.150465277777778
"cntl",2024-01-10,0.151159722222222
"cntl",2024-01-11,0.147573402417962
"cntl",2024-01-12,0.130184254606365
"cntl",2024-01-13,0.132501666666667
"cntl",2024-01-14,0.130465
"cntl",2024-01-15,0.127456666666667
"cntl",2024-01-16,0.132616554054054
"cntl",2024-01-17,0.147550347222222
"cntl",2024-01-18,0.150211805555556
"cntl",2024-01-19,0.150446180555556
"cntl",2024-01-20,0.152241319444444
"cntl",2024-01-21,0.157836805555556
"cntl",2024-01-22,0.163932291666667
"cntl",2024-01-23,0.171331597222222
"cntl",2024-01-24,0.177536458333333
"cntl",2024-01-25,0.176550347222222
"cntl",2024-01-26,0.178475694444444
"cntl",2024-01-27,0.177677083333333
"cntl",2024-01-28,0.180272569444444
"cntl",2024-01-29,0.185246527777778
"cntl",2024-01-30,0.190420138888889
"cntl",2024-01-31,0.192973958333333
"cntl",2024-02-01,0.196782986111111
"cntl",2024-02-02,0.198208333333333
"cntl",2024-02-03,0.207039930555556
"cntl",2024-02-04,0.219039930555556
"cntl",2024-02-05,0.224430555555556
"cntl",2024-02-06,0.233201388888889
"cntl",2024-02-07,0.246328125
"cntl",2024-02-08,0.256456597222222
"cntl",2024-02-09,0.260057291666667
"cntl",2024-02-10,0.260798611111111
"cntl",2024-02-11,0.255579861111111
"cntl",2024-02-12,0.249994791666667
"cntl",2024-02-13,0.250696180555556
"cntl",2024-02-14,0.252411458333333
"cntl",2024-02-15,0.255105902777778
"cntl",2024-02-16,0.25771875
"cntl",2024-02-17,0.257243055555556
"cntl",2024-02-18,0.254880208333333
"cntl",2024-02-19,0.259638888888889
"cntl",2024-02-20,0.266458333333333
"cntl",2024-02-21,0.273875
"cntl",2024-02-22,0.278230902777778
"cntl",2024-02-23,0.277477430555556
"cntl",2024-02-24,0.276743055555556
"cntl",2024-02-25,0.276619791666667
"cntl",2024-02-26,0.276199652777778
"cntl",2024-02-27,0.275786458333333
"cntl",2024-02-28,0.273362847222222
"cntl",2024-02-29,0.273835069444444
"cntl",2024-03-01,0.274116319444444
"cntl",2024-03-02,0.274168402777778
"cntl",2024-03-03,0.273720486111111
"cntl",2024-03-04,0.272689236111111
"cntl",2024-03-05,0.2719375
"cntl",2024-03-06,0.271833333333333
"cntl",2024-03-07,0.271973958333333
"cntl",2024-03-08,0.272677083333333
"cntl",2024-03-09,0.273170138888889
"cntl",2024-03-10,0.274538194444444
"cntl",2024-03-11,0.274744791666667
"cntl",2024-03-12,0.274751736111111
"cntl",2024-03-13,0.275772569444444
"cntl",2024-03-14,0.276703125
"cntl",2024-03-15,0.280166666666667
"cntl",2024-03-16,0.296782986111111
"cntl",2024-03-17,0.314822916666667
"cntl",2024-03-18,0.312888888888889
"cntl",2024-03-19,0.308690972222222
"cntl",2024-03-20,0.305580357142857
"cntl",NA,NA
"drt",2021-04-12,0.216825454545455
"drt",2021-04-13,0.240865
"drt",2021-04-14,0.255938333333333
"drt",2021-04-15,0.261601666666667
"drt",2021-04-16,0.27047
"drt",2021-04-17,0.28661
"drt",2021-04-18,0.286368333333333
"drt",2021-04-19,0.284881666666667
"drt",2021-04-20,0.285568333333333
"drt",2021-04-21,0.286443333333333
"drt",2021-04-22,0.288078333333333
"drt",2021-04-23,0.28765
"drt",2021-04-24,0.287011666666667
"drt",2021-04-25,0.286871666666667
"drt",2021-04-26,0.28683
"drt",2021-04-27,0.305478333333333
"drt",2021-04-28,0.356055
"drt",2021-04-29,0.338938333333333
"drt",2021-04-30,0.331523333333333
"drt",2021-05-01,0.326068333333333
"drt",2021-05-02,0.321561666666667
"drt",2021-05-03,0.339456666666667
"drt",2021-05-04,0.340333333333333
"drt",2021-05-05,0.334035
"drt",2021-05-06,0.329463333333333
"drt",2021-05-07,0.325978333333333
"drt",2021-05-08,0.322718333333333
"drt",2021-05-09,0.318713333333333
"drt",2021-05-10,0.33008
"drt",2021-05-11,0.34919
"drt",2021-05-12,0.342255
"drt",2021-05-13,0.334886666666667
"drt",2021-05-14,0.329606666666667
"drt",2021-05-15,0.32581
"drt",2021-05-16,0.324176666666667
"drt",2021-05-17,0.322355
"drt",2021-05-18,0.320976666666667
"drt",2021-05-19,0.31933
"drt",2021-05-20,0.315861666666667
"drt",2021-05-21,0.311868333333333
"drt",2021-05-22,0.308935
"drt",2021-05-23,0.307178333333333
"drt",2021-05-24,0.304876666666667
"drt",2021-05-25,0.301415
"drt",2021-05-26,0.297361666666667
"drt",2021-05-27,0.293218333333333
"drt",2021-05-28,0.288303333333333
"drt",2021-05-29,0.283651666666667
"drt",2021-05-30,0.281193333333333
"drt",2021-05-31,0.279665
"drt",2021-06-01,0.277165
"drt",2021-06-02,0.27424
"drt",2021-06-03,0.26952
"drt",2021-06-04,0.263016666666667
"drt",2021-06-05,0.255755
"drt",2021-06-06,0.248873333333333
"drt",2021-06-07,0.242203333333333
"drt",2021-06-08,0.247385
"drt",2021-06-09,0.277063333333333
"drt",2021-06-10,0.263451666666667
"drt",2021-06-11,0.253736666666667
"drt",2021-06-12,0.246341666666667
"drt",2021-06-13,0.239863333333333
"drt",2021-06-14,0.234045
"drt",2021-06-15,0.227483333333333
"drt",2021-06-16,0.221103333333333
"drt",2021-06-17,0.21577
"drt",2021-06-18,0.216121666666667
"drt",2021-06-19,0.231918333333333
"drt",2021-06-20,0.223438333333333
"drt",2021-06-21,0.218545
"drt",2021-06-22,0.214498333333333
"drt",2021-06-23,0.210125
"drt",2021-06-24,0.206776666666667
"drt",2021-06-25,0.20441
"drt",2021-06-26,0.202563333333333
"drt",2021-06-27,0.200803333333333
"drt",2021-06-28,0.199158333333333
"drt",2021-06-29,0.197305
"drt",2021-06-30,0.19578
"drt",2021-07-01,0.194686666666667
"drt",2021-07-02,0.193426666666667
"drt",2021-07-03,0.192186666666667
"drt",2021-07-04,0.190568333333333
"drt",2021-07-05,0.188923333333333
"drt",2021-07-06,0.187323333333333
"drt",2021-07-07,0.185413333333333
"drt",2021-07-08,0.183098333333333
"drt",2021-07-09,0.180935
"drt",2021-07-10,0.178863333333333
"drt",2021-07-11,0.176806666666667
"drt",2021-07-12,0.175081666666667
"drt",2021-07-13,0.17343
"drt",2021-07-14,0.173081666666667
"drt",2021-07-15,0.17304
"drt",2021-07-16,0.171491666666667
"drt",2021-07-17,0.170565
"drt",2021-07-18,0.169646666666667
"drt",2021-07-19,0.168946666666667
"drt",2021-07-20,0.167593333333333
"drt",2021-07-21,0.166391666666667
"drt",2021-07-22,0.165221666666667
"drt",2021-07-23,0.164206666666667
"drt",2021-07-24,0.162643333333333
"drt",2021-07-25,0.16198
"drt",2021-07-26,0.160985
"drt",2021-07-27,0.159836666666667
"drt",2021-07-28,0.158755
"drt",2021-07-29,0.157296666666667
"drt",2021-07-30,0.155933333333333
"drt",2021-07-31,0.154251666666667
"drt",2021-08-01,0.152838333333333
"drt",2021-08-02,0.152345
"drt",2021-08-03,0.151316666666667
"drt",2021-08-04,0.15001
"drt",2021-08-05,0.1495
"drt",2021-08-06,0.149245
"drt",2021-08-07,0.147515
"drt",2021-08-08,0.1473
"drt",2021-08-09,0.147431666666667
"drt",2021-08-10,0.146895
"drt",2021-08-11,0.146443333333333
"drt",2021-08-12,0.146165
"drt",2021-08-13,0.145188333333333
"drt",2021-08-14,0.14479
"drt",2021-08-15,0.143983333333333
"drt",2021-08-16,0.143041666666667
"drt",2021-08-17,0.14255
"drt",2021-08-18,0.141566666666667
"drt",2021-08-19,0.140218333333333
"drt",2021-08-20,0.138313333333333
"drt",2021-08-21,0.13656
"drt",2021-08-22,0.13674
"drt",2021-08-23,0.136896666666667
"drt",2021-08-24,0.136301666666667
"drt",2021-08-25,0.136598333333333
"drt",2021-08-26,0.136741666666667
"drt",2021-08-27,0.136476666666667
"drt",2021-08-28,0.135236666666667
"drt",2021-08-29,0.134355
"drt",2021-08-30,0.134066666666667
"drt",2021-08-31,0.134375
"drt",2021-09-01,0.134375
"drt",2021-09-02,0.13395
"drt",2021-09-03,0.133963333333333
"drt",2021-09-04,0.133886666666667
"drt",2021-09-05,0.13196
"drt",2021-09-06,0.132078333333333
"drt",2021-09-07,0.13213
"drt",2021-09-08,0.131996666666667
"drt",2021-09-09,0.131833333333333
"drt",2021-09-10,0.131613333333333
"drt",2021-09-11,0.131555
"drt",2021-09-12,0.130048333333333
"drt",2021-09-13,0.128728333333333
"drt",2021-09-14,0.12829
"drt",2021-09-15,0.127703333333333
"drt",2021-09-16,0.126813333333333
"drt",2021-09-17,0.125191666666667
"drt",2021-09-18,0.124655
"drt",2021-09-19,0.125835
"drt",2021-09-20,0.123453333333333
"drt",2021-09-21,0.121126666666667
"drt",2021-09-22,0.120841666666667
"drt",2021-09-23,0.12114
"drt",2021-09-24,0.1209
"drt",2021-09-25,0.120676666666667
"drt",2021-09-26,0.120805
"drt",2021-09-27,0.12057
"drt",2021-09-28,0.120161666666667
"drt",2021-09-29,0.118476666666667
"drt",2021-09-30,0.116136666666667
"drt",2021-10-01,0.115382142857143
"drt",2021-10-02,0.114806666666667
"drt",2021-10-03,0.11423
"drt",2021-10-04,0.114421666666667
"drt",2021-10-05,0.1143
"drt",2021-10-06,0.114615
"drt",2021-10-07,0.115051666666667
"drt",2021-10-08,0.113801666666667
"drt",2021-10-09,0.112716666666667
"drt",2021-10-10,0.111721666666667
"drt",2021-10-11,0.110463333333333
"drt",2021-10-12,0.109088333333333
"drt",2021-10-13,0.109168333333333
"drt",2021-10-14,0.108096666666667
"drt",2021-10-15,0.106543333333333
"drt",2021-10-16,0.107308333333333
"drt",2021-10-17,0.107911666666667
"drt",2021-10-18,0.108923333333333
"drt",2021-10-19,0.115865
"drt",2021-10-20,0.127443333333333
"drt",2021-10-21,0.12551
"drt",2021-10-22,0.125031666666667
"drt",2021-10-23,0.12416
"drt",2021-10-24,0.123885
"drt",2021-10-25,0.12369
"drt",2021-10-26,0.123845
"drt",2021-10-27,0.123193333333333
"drt",2021-10-28,0.122743333333333
"drt",2021-10-29,0.123255
"drt",2021-10-30,0.123746666666667
"drt",2021-10-31,0.123808333333333
"drt",2021-11-01,0.126688333333333
"drt",2021-11-02,0.134745
"drt",2021-11-03,0.13928
"drt",2021-11-04,0.139193333333333
"drt",2021-11-05,0.139851666666667
"drt",2021-11-06,0.13974
"drt",2021-11-07,0.140055
"drt",2021-11-08,0.14007
"drt",2021-11-09,0.139171666666667
"drt",2021-11-10,0.139518333333333
"drt",2021-11-11,0.138136666666667
"drt",2021-11-12,0.138095
"drt",2021-11-13,0.138901666666667
"drt",2021-11-14,0.139246666666667
"drt",2021-11-15,0.140428333333333
"drt",2021-11-16,0.140161666666667
"drt",2021-11-17,0.137511666666667
"drt",2021-11-18,0.134001666666667
"drt",2021-11-19,0.13595
"drt",2021-11-20,0.13617
"drt",2021-11-21,0.13526
"drt",2021-11-22,0.13554
"drt",2021-11-23,0.135286666666667
"drt",2021-11-24,0.135103333333333
"drt",2021-11-25,0.133206666666667
"drt",2021-11-26,0.135081666666667
"drt",2021-11-27,0.134985
"drt",2021-11-28,0.134758333333333
"drt",2021-11-29,0.136228333333333
"drt",2021-11-30,0.135855
"drt",2021-12-01,0.136271666666667
"drt",2021-12-02,0.136685
"drt",2021-12-03,0.1356
"drt",2021-12-04,0.134283333333333
"drt",2021-12-05,0.134381666666667
"drt",2021-12-06,0.131045
"drt",2021-12-07,0.131758333333333
"drt",2021-12-08,0.131881666666667
"drt",2021-12-09,0.13211
"drt",2021-12-10,0.130666666666667
"drt",2021-12-11,0.128026666666667
"drt",2021-12-12,0.129366666666667
"drt",2021-12-13,0.128995
"drt",2021-12-14,0.128728333333333
"drt",2021-12-15,0.128206666666667
"drt",2021-12-16,0.12673
"drt",2021-12-17,0.126131666666667
"drt",2021-12-18,0.124036666666667
"drt",2021-12-19,0.12553
"drt",2021-12-20,0.127018333333333
"drt",2021-12-21,0.128316666666667
"drt",2021-12-22,0.128698333333333
"drt",2021-12-23,0.129085
"drt",2021-12-24,0.128826666666667
"drt",2021-12-25,0.127376666666667
"drt",2021-12-26,0.127301666666667
"drt",2021-12-27,0.126555
"drt",2021-12-28,0.125663333333333
"drt",2021-12-29,0.124883333333333
"drt",2021-12-30,0.124195
"drt",2021-12-31,0.124156666666667
"drt",2022-01-01,0.12408
"drt",2022-01-02,0.123373333333333
"drt",2022-01-03,0.124026666666667
"drt",2022-01-04,0.124335
"drt",2022-01-05,0.124006666666667
"drt",2022-01-06,0.123916666666667
"drt",2022-01-07,0.125895
"drt",2022-01-08,0.127413333333333
"drt",2022-01-09,0.12652
"drt",2022-01-10,0.126083333333333
"drt",2022-01-11,0.126256666666667
"drt",2022-01-12,0.127743333333333
"drt",2022-01-13,0.136668333333333
"drt",2022-01-14,0.14763
"drt",2022-01-15,0.1447
"drt",2022-01-16,0.144653333333333
"drt",2022-01-17,0.144968333333333
"drt",2022-01-18,0.147123333333333
"drt",2022-01-19,0.145365
"drt",2022-01-20,0.142191666666667
"drt",2022-01-21,0.14322
"drt",2022-01-22,0.141005
"drt",2022-01-23,0.142121666666667
"drt",2022-01-24,0.144075
"drt",2022-01-25,0.144231666666667
"drt",2022-01-26,0.143005
"drt",2022-01-27,0.141863333333333
"drt",2022-01-28,0.140448333333333
"drt",2022-01-29,0.141461666666667
"drt",2022-01-30,0.141238333333333
"drt",2022-01-31,0.141998333333333
"drt",2022-02-01,0.139718333333333
"drt",2022-02-02,0.139726666666667
"drt",2022-02-03,0.138288333333333
"drt",2022-02-04,0.137125
"drt",2022-02-05,0.138981666666667
"drt",2022-02-06,0.140206666666667
"drt",2022-02-07,0.141638333333333
"drt",2022-02-08,0.144875
"drt",2022-02-09,0.146371666666667
"drt",2022-02-10,0.150066666666667
"drt",2022-02-11,0.152818333333333
"drt",2022-02-12,0.148285
"drt",2022-02-13,0.145543333333333
"drt",2022-02-14,0.146765
"drt",2022-02-15,0.14989
"drt",2022-02-16,0.15366
"drt",2022-02-17,0.153298333333333
"drt",2022-02-18,0.152671666666667
"drt",2022-02-19,0.152415
"drt",2022-02-20,0.155783333333333
"drt",2022-02-21,0.154245
"drt",2022-02-22,0.14494
"drt",2022-02-23,0.136961666666667
"drt",2022-02-24,0.134595
"drt",2022-02-25,0.134431666666667
"drt",2022-02-26,0.133726666666667
"drt",2022-02-27,0.137311666666667
"drt",2022-02-28,0.146586666666667
"drt",2022-03-01,0.1557
"drt",2022-03-02,0.161328333333333
"drt",2022-03-03,0.163685
"drt",2022-03-04,0.16517
"drt",2022-03-05,0.165961666666667
"drt",2022-03-06,0.16541
"drt",2022-03-07,0.16523
"drt",2022-03-08,0.165173333333333
"drt",2022-03-09,0.16608
"drt",2022-03-10,0.165013333333333
"drt",2022-03-11,0.162898333333333
